order_id,hour,day_of_week,distance_km,congestion,num_stops,delivery_time_min,zone_Attapur,zone_Banjara Hills,zone_Dilsukhnagar,zone_Gachibowli,zone_Hitech City,zone_Jubilee Hills,zone_Kondapur,zone_Kukatpally,zone_LB Nagar,zone_Madhapur,zone_Mehdipatnam,zone_Secunderabad,zone_Tolichowki,zone_Uppal,vehicle_type_Truck,vehicle_type_Van,weather_Cloudy,weather_Rain
711,-0.30334938546970974,0.05701725032773103,-1.0733883544145983,-0.6205242311963417,0.9799274429993786,30.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
712,-1.373822697656089,-0.9219455974045386,-0.02925413125279491,-1.9154842180844074,1.484498992042903,6.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
713,-1.5879173600933647,-0.4324641735384038,0.7147820495731089,-0.9889494669025239,-1.5429303022182428,82.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,0.7671239267166694,0.5464986741938659,-0.38626731954895166,1.6046182814845598,-0.02921565508766989,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
715,1.6235025764657727,1.0359800980600007,1.1576853672274716,-1.1348604513406158,-0.5337872041311942,96.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
716,1.6235025764657727,1.0359800980600007,0.5864642659536208,-0.8247996094096703,-1.0383587531747185,74.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
717,0.5530292642793936,-0.4324641735384038,1.0686907753623425,-1.102030479842045,-1.0383587531747185,85.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,-0.9456333727815373,1.5254615219261354,-0.7774295954212626,0.8385856131845775,-0.02921565508766989,48.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
719,-0.0892547230324339,1.5254615219261354,0.7023641995454163,0.11632624021602225,0.9799274429993786,107.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
720,0.7671239267166694,1.5254615219261354,-0.8043349371479294,0.9516666261240984,-1.5429303022182428,52.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
721,-1.373822697656089,-0.9219455974045386,1.5695440598126034,-1.0327227622339514,-0.5337872041311942,107.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
722,-1.159728035218813,-1.4114270212706734,0.50574824077362,0.9917921468445737,-0.02921565508766989,115.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,0.7671239267166694,0.05701725032773103,-0.5911618450058764,0.8130511909079113,-0.02921565508766989,57.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
724,-1.5879173600933647,0.5464986741938659,-0.7857081621063908,-0.7700829902453861,1.484498992042903,34.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
725,-1.5879173600933647,-1.4114270212706734,-1.060970504386906,-1.1932248451158525,-1.0383587531747185,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
726,0.9812185891539452,-1.4114270212706734,0.7106427662305448,0.7802212194093406,-0.5337872041311942,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
727,-1.159728035218813,-0.4324641735384038,-0.9636973458366488,1.0720431882855244,-1.5429303022182428,41.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
728,0.5530292642793936,-0.9219455974045386,0.36087332378387493,-1.45951239171537,-1.0383587531747185,57.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
729,-0.7315387103442614,1.0359800980600007,-0.8022652954766474,0.8860066831269574,-0.02921565508766989,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
730,0.7671239267166694,1.0359800980600007,0.5947428326387488,1.0538043152307628,-1.0383587531747185,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
731,-1.159728035218813,-0.4324641735384038,1.1328496671720867,1.2726707918879008,-1.0383587531747185,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
732,-1.5879173600933647,-0.9219455974045386,1.0045318835525985,-0.9597672700149055,0.47535589395585437,88.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
733,-1.5879173600933647,-0.4324641735384038,0.9424426334141364,-1.1421560005625204,-1.0383587531747185,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
734,-0.0892547230324339,1.0359800980600007,-1.0733883544145983,0.07984849410649925,0.9799274429993786,34.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
735,0.33893460184211777,-1.4114270212706734,-1.4231577968612679,-0.624172005807294,-1.0383587531747185,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
736,0.5530292642793936,0.05701725032773103,0.7251302579295194,-0.9269372985163348,0.9799274429993786,81.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737,0.7671239267166694,1.5254615219261354,-0.43800836133100335,1.0610998644526675,-0.5337872041311942,69.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
738,0.9812185891539452,-0.9219455974045386,-0.21241741916125792,0.5795936158069641,-1.0383587531747185,78.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
739,0.9812185891539452,0.5464986741938659,-1.6239130389756284,0.6671402064698193,-1.5429303022182428,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
740,0.7671239267166694,0.5464986741938659,-0.8208920705181859,0.9443710769021938,0.9799274429993786,51.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
741,1.409407914028497,-1.4114270212706734,-1.6156344722905003,0.8349378385736251,0.9799274429993786,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742,1.195313251591221,-0.4324641735384038,1.360510251013114,0.9881443722336214,-0.02921565508766989,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
743,-1.373822697656089,-0.4324641735384038,-0.876772395642802,-1.1093260290639497,-0.5337872041311942,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
744,0.9812185891539452,1.0359800980600007,0.2263466151505408,1.250784144222187,-1.0383587531747185,105.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
745,-1.159728035218813,-1.4114270212706734,-1.5970076972489617,0.8495289370174344,1.484498992042903,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
746,-1.373822697656089,1.0359800980600007,-0.02925413125279491,-0.9524717207930009,-1.5429303022182428,76.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,-1.159728035218813,1.0359800980600007,-0.5973707700197226,0.8969500069598143,-0.02921565508766989,63.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
748,-0.30334938546970974,0.5464986741938659,1.4246691428228586,-0.941528396960144,-0.5337872041311942,98.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,-1.5879173600933647,1.0359800980600007,1.3915548760823455,-1.4741034901591794,0.9799274429993786,81.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
750,0.33893460184211777,1.5254615219261354,-0.5890922033345942,-1.1822815212829956,-1.5429303022182428,39.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
751,-0.0892547230324339,1.0359800980600007,1.4370869928505507,-0.6606497519168171,-1.0383587531747185,108.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752,0.9812185891539452,0.5464986741938659,1.7702993019269637,1.2763185664988532,1.484498992042903,120.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
753,0.33893460184211777,1.5254615219261354,1.1701032172551638,-0.5731031612539618,0.47535589395585437,110.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754,0.33893460184211777,-0.4324641735384038,1.2384013924074722,-0.022289195000164772,0.47535589395585437,98.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
755,0.33893460184211777,-0.9219455974045386,-0.8581456206012631,-1.2078159435596618,-0.5337872041311942,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,1.195313251591221,0.05701725032773103,0.29464479030284907,1.6009705068736075,1.484498992042903,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
757,-1.373822697656089,1.0359800980600007,-1.4976648970274222,-1.076496057565379,-1.5429303022182428,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
758,-1.159728035218813,1.5254615219261354,-1.4003917384771654,0.7510390225217222,-0.02921565508766989,23.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
759,0.12483993940484193,-0.9219455974045386,1.7806475102833743,-0.4417832752596792,-1.5429303022182428,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
760,-0.30334938546970974,0.5464986741938659,-0.5849529199920303,-0.022289195000164772,1.484498992042903,47.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
762,0.33893460184211777,0.05701725032773103,1.103874683774138,-1.0692005083434744,0.47535589395585437,89.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
763,-0.7315387103442614,-0.9219455974045386,1.2860031508469598,0.9334277530693369,-0.5337872041311942,120.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
764,-1.373822697656089,1.5254615219261354,1.7765082269408101,-1.1312126767296635,-1.0383587531747185,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
765,0.9812185891539452,-0.9219455974045386,-0.882981320656648,1.2179541727236163,-1.5429303022182428,49.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
766,0.5530292642793936,-0.9219455974045386,-1.5907987722351156,-0.69712749802634,0.47535589395585437,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767,0.9812185891539452,-0.9219455974045386,-0.28692451932741225,-0.022289195000164772,-0.02921565508766989,83.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
768,-0.0892547230324339,-1.4114270212706734,-1.2762132382002411,-0.7591396664125292,-0.5337872041311942,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
769,-0.9456333727815373,1.0359800980600007,-1.6549576640448596,-0.05511916649873548,-1.0383587531747185,12.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
771,-0.7315387103442614,0.05701725032773103,1.023158658594137,0.37531823759363564,-0.02921565508766989,120.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
772,0.9812185891539452,0.5464986741938659,0.25946088189105393,0.9772010484007645,-1.0383587531747185,103.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
773,0.12483993940484193,-1.4114270212706734,-0.6325546784315177,-0.6460586534730078,0.9799274429993786,43.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
774,-0.9456333727815373,-1.4114270212706734,-0.02925413125279491,0.21846392932268668,0.47535589395585437,104.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
775,0.33893460184211777,1.5254615219261354,-0.9181652290684431,-0.9342328477382394,0.9799274429993786,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
776,-0.7315387103442614,-1.4114270212706734,-1.6839326474428085,1.1522942297264749,0.47535589395585437,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
777,0.12483993940484193,1.0359800980600007,0.9548604834418288,-0.4308399514268223,-0.02921565508766989,103.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
778,-0.0892547230324339,-1.4114270212706734,0.46021612400541434,-1.1640426482282342,0.9799274429993786,65.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779,1.6235025764657727,-0.9219455974045386,0.9486515584279828,-1.3318402803320397,0.47535589395585437,77.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
780,-1.159728035218813,0.5464986741938659,-1.5970076972489617,1.0173265691212399,-0.5337872041311942,25.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
782,-1.159728035218813,0.05701725032773103,0.4457286323064398,0.9407233022912415,0.47535589395585437,115.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
783,1.6235025764657727,-1.4114270212706734,0.24911267353464345,-1.138508225951568,-1.5429303022182428,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
784,-0.9456333727815373,0.5464986741938659,-0.02925413125279491,1.0866342867293335,0.47535589395585437,118.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
785,-1.373822697656089,1.5254615219261354,1.3087692092310623,-1.087439381398236,0.9799274429993786,93.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
786,-1.5879173600933647,-1.4114270212706734,0.33189834038592625,-1.4850468139920363,-0.5337872041311942,56.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
787,-0.30334938546970974,1.0359800980600007,0.3112019236731056,0.21846392932268668,-1.0383587531747185,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
788,1.6235025764657727,-1.4114270212706734,-0.02925413125279491,-1.1895770705049002,-1.0383587531747185,102.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789,-0.0892547230324339,-1.4114270212706734,0.9279551417151618,-0.23021234782444594,0.47535589395585437,109.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
791,1.195313251591221,1.5254615219261354,0.75617488299875,0.8969500069598143,0.47535589395585437,120.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
792,1.6235025764657727,-1.4114270212706734,-0.3635012611648488,-0.022289195000164772,-0.5337872041311942,38.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
793,-0.7315387103442614,0.05701725032773103,-0.9285134374248536,0.8130511909079113,-1.0383587531747185,49.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
794,0.7671239267166694,0.5464986741938659,0.3670822487977214,1.6046182814845598,0.9799274429993786,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
795,-1.5879173600933647,1.0359800980600007,1.532290509729526,-1.6309577984301282,0.9799274429993786,77.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
796,-0.30334938546970974,-1.4114270212706734,1.5364297930720903,-0.8065607363549089,-1.5429303022182428,109.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
797,0.9812185891539452,-1.4114270212706734,-0.5311422365386965,1.5936749576517029,0.47535589395585437,73.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
798,-0.30334938546970974,-1.4114270212706734,0.12286453158643737,-0.29587229082158734,-1.0383587531747185,72.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799,0.12483993940484193,-1.4114270212706734,-0.9885330458920336,-0.463669922925393,0.9799274429993786,33.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
800,-1.159728035218813,-0.9219455974045386,1.7702993019269637,1.2544319188331394,1.484498992042903,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
801,0.12483993940484193,-0.9219455974045386,1.718558260144912,-0.4417832752596792,-0.5337872041311942,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
802,1.195313251591221,-0.4324641735384038,0.5512803575418252,1.6046182814845598,-0.5337872041311942,120.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
803,-1.5879173600933647,-1.4114270212706734,1.0976657587602914,-0.8831640031849072,1.484498992042903,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
804,-1.5879173600933647,-0.4324641735384038,0.7830802247254172,-1.309953632666326,1.484498992042903,69.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
805,1.195313251591221,0.05701725032773103,0.3525947570987469,1.6046182814845598,-1.5429303022182428,119.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
806,-0.9456333727815373,-0.4324641735384038,-1.5452666554669099,0.6525491080260101,-0.5337872041311942,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
807,1.6235025764657727,0.5464986741938659,-0.13377103565253917,-0.8612773555191934,-0.5337872041311942,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
808,0.12483993940484193,-0.9219455974045386,0.6402749494069545,-0.10983578566301999,-1.0383587531747185,97.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
809,-0.5174440479069856,-0.9219455974045386,0.6506231577633647,-0.6570019773058647,0.47535589395585437,83.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
810,0.9812185891539452,-1.4114270212706734,-0.4214512279607468,1.6046182814845598,-0.02921565508766989,76.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
811,0.5530292642793936,-1.4114270212706734,-0.02925413125279491,-1.1202693528968066,-0.5337872041311942,97.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
812,-1.159728035218813,0.05701725032773103,-1.1437561712381887,0.6014802634726779,-0.5337872041311942,34.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
813,-1.5879173600933647,1.0359800980600007,0.02766101470746205,-0.9634150446258578,-0.02921565508766989,60.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
814,-0.9456333727815373,0.05701725032773103,0.6982249162028523,0.6270146857493439,-0.5337872041311942,116.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
815,0.7671239267166694,0.5464986741938659,0.718921332915673,1.6046182814845598,-1.0383587531747185,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
816,0.9812185891539452,-1.4114270212706734,0.5492107158705433,1.1085209343950473,-1.0383587531747185,117.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
817,0.12483993940484193,-1.4114270212706734,-0.7650117453935702,-0.35423668459682395,-0.02921565508766989,45.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
818,-1.159728035218813,0.05701725032773103,-1.183079362992548,0.9407233022912415,0.9799274429993786,35.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
819,0.7671239267166694,0.05701725032773103,0.5036785991023379,0.5650025173631549,-0.5337872041311942,110.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
820,0.12483993940484193,0.05701725032773103,0.3753608154828495,-0.5731031612539618,0.9799274429993786,77.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
821,-0.30334938546970974,-0.9219455974045386,-1.1023633378125473,0.21846392932268668,-0.5337872041311942,37.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
822,0.7671239267166694,-0.4324641735384038,0.747896316313622,0.8166989655188637,0.47535589395585437,120.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
823,1.195313251591221,-0.4324641735384038,-0.13170139398125713,0.6744357556917239,-0.5337872041311942,78.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
824,1.409407914028497,-1.4114270212706734,0.6154392493515695,-0.022289195000164772,-1.0383587531747185,120.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
